datetime,PV_kW,Load_kW
2025-01-01 00:00:00,0.0,0.6465423431088348
2025-01-01 00:15:00,0.0,0.4949800033486505
2025-01-01 00:30:00,0.0,0.6915072815206409
2025-01-01 00:45:00,0.0,0.5454676899654807
2025-01-01 01:00:00,0.0,0.49790275089466995
2025-01-01 01:15:00,0.0,0.6800351323628924
2025-01-01 01:30:00,0.0,0.40177548362094573
2025-01-01 01:45:00,0.0,0.7586084184504369
2025-01-01 02:00:00,0.0,0.5934620130166697
2025-01-01 02:15:00,0.0,0.7932111782920972
2025-01-01 02:30:00,0.0,0.5956692679314957
2025-01-01 02:45:00,0.0,0.4424648424472867
2025-01-01 03:00:00,0.0,0.5128024030393995
2025-01-01 03:15:00,0.0,0.7558051579960374
2025-01-01 03:30:00,0.0,0.41038268839571956
2025-01-01 03:45:00,0.0,0.6341914285675656
2025-01-01 04:00:00,0.0,0.6352461417415651
2025-01-01 04:15:00,0.0,0.7604399433582469
2025-01-01 04:30:00,0.0,0.42424066696935375
2025-01-01 04:45:00,0.0,0.5147686609330553
2025-01-01 05:00:00,0.0,0.6896786739408685
2025-01-01 05:15:00,0.0,0.7757920030844727
2025-01-01 05:30:00,0.0,0.5257179773040959
2025-01-01 05:45:00,0.0,0.6469666465365038
2025-01-01 06:00:00,0.19490529537282844,1.45716999579423
2025-01-01 06:15:00,0.41315780350639336,1.7400246359340186
2025-01-01 06:30:00,0.3425890582673875,1.3984072226395061
2025-01-01 06:45:00,1.1101128348323115,1.4736862018694494
2025-01-01 07:00:00,1.1220731975413871,1.6891818751739542
2025-01-01 07:15:00,0.9838415585306151,1.643403289382494
2025-01-01 07:30:00,1.7583375586655294,1.1809374721885788
2025-01-01 07:45:00,1.8101448780739982,0.8042932520672033
2025-01-01 08:00:00,1.7607913251116956,1.3561709626522795
2025-01-01 08:15:00,2.3656346434357642,0.6713706111982842
2025-01-01 08:30:00,2.260658748903759,0.7645526929388677
2025-01-01 08:45:00,3.0099972116821947,0.4956979105307451
2025-01-01 09:00:00,2.9117824807171058,0.4753261883514954
2025-01-01 09:15:00,3.4828265418283473,0.6539336436076901
2025-01-01 09:30:00,3.817665384754894,0.5031607091333601
2025-01-01 09:45:00,3.727637918821654,0.44551660200429355
2025-01-01 10:00:00,4.242351954271326,0.5794531827632059
2025-01-01 10:15:00,3.867445452348854,0.7227526962510449
2025-01-01 10:30:00,4.717581263297096,0.6284763589269848
2025-01-01 10:45:00,4.388352538256988,0.7809708399627213
2025-01-01 11:00:00,4.450983836284703,0.5772306071870474
2025-01-01 11:15:00,4.6303657234481435,0.6329756106974498
2025-01-01 11:30:00,4.406783816117056,0.7589240487808888
2025-01-01 11:45:00,4.7540465658497535,0.7941752938499365
2025-01-01 12:00:00,4.720530726654426,0.46260277139828204
2025-01-01 12:15:00,4.525539838839944,0.6523324186332553
2025-01-01 12:30:00,5.166695374920672,0.4266809586113611
2025-01-01 12:45:00,5.298195389219401,0.5204556853248874
2025-01-01 13:00:00,5.0102192096092715,0.6220120078225992
2025-01-01 13:15:00,5.272194912674535,0.4365029240657552
2025-01-01 13:30:00,5.56824518737268,0.6413597019560724
2025-01-01 13:45:00,4.638879704962495,0.6149632703853618
2025-01-01 14:00:00,4.591824074500449,0.6962853679514116
2025-01-01 14:15:00,4.995671930729329,0.7223727788688399
2025-01-01 14:30:00,4.7832259458427275,0.7735139933123372
2025-01-01 14:45:00,4.607054840188962,0.4339712815904407
2025-01-01 15:00:00,3.8640974027755792,0.7372827061184422
2025-01-01 15:15:00,4.083986011915815,0.4666656011122068
2025-01-01 15:30:00,4.528914851518927,0.7566338467033056
2025-01-01 15:45:00,3.9612924825594424,0.5975378236017748
2025-01-01 16:00:00,3.760939825005537,0.48500024980032935
2025-01-01 16:15:00,3.9732273336958186,0.42768631383604394
2025-01-01 16:30:00,3.73841246964008,0.5542927255348713
2025-01-01 16:45:00,3.5157823244119446,0.7779297579545865
2025-01-01 17:00:00,3.091721947375049,1.111894853168586
2025-01-01 17:15:00,2.9766847441850857,1.5772406578274734
2025-01-01 17:30:00,2.9304709323239506,1.1281825588406655
2025-01-01 17:45:00,2.669071339576995,0.8639896115418069
2025-01-01 18:00:00,1.4117949904623235,0.9547080641404841
2025-01-01 18:15:00,1.8287376227299315,1.078057149041074
2025-01-01 18:30:00,2.164192026605129,0.9304401842214867
2025-01-01 18:45:00,0.9321555665493082,1.1305383416880768
2025-01-01 19:00:00,1.3090896853101306,1.0105440736913256
2025-01-01 19:15:00,0.8064570406054337,1.5905944592916736
2025-01-01 19:30:00,1.1840608861382882,0.9456714468767797
2025-01-01 19:45:00,0.7067334669539923,0.8805182821461028
2025-01-01 20:00:00,0.0,1.1489042970998193
2025-01-01 20:15:00,0.0,0.9409330958968456
2025-01-01 20:30:00,0.0,1.3126681696766087
2025-01-01 20:45:00,0.0,1.0055967520746363
2025-01-01 21:00:00,0.0,1.6847521831012948
2025-01-01 21:15:00,0.0,0.706619888536675
2025-01-01 21:30:00,0.0,0.6479050170959284
2025-01-01 21:45:00,0.0,0.7808756540694455
2025-01-01 22:00:00,0.0,0.5594712914443709
2025-01-01 22:15:00,0.0,0.4704032689671579
2025-01-01 22:30:00,0.0,0.6447653616182545
2025-01-01 22:45:00,0.0,0.739962919908765
2025-01-01 23:00:00,0.0,0.6009434411447572
2025-01-01 23:15:00,0.0,0.514192060780109
2025-01-01 23:30:00,0.0,0.6351895502193219
2025-01-01 23:45:00,0.0,0.7450393480943742
2025-01-02 00:00:00,0.0,0.41703213201292616
2025-01-02 00:15:00,0.0,0.4535297891899362
2025-01-02 00:30:00,0.0,0.5038261465406189
2025-01-02 00:45:00,0.0,0.772289269655684
2025-01-02 01:00:00,0.0,0.5288933135552626
2025-01-02 01:15:00,0.0,0.6147505051680326
2025-01-02 01:30:00,0.0,0.505055247920263
2025-01-02 01:45:00,0.0,0.5952226750626988
2025-01-02 02:00:00,0.0,0.5106303345004939
2025-01-02 02:15:00,0.0,0.408210941640507
2025-01-02 02:30:00,0.0,0.7912823498947406
2025-01-02 02:45:00,0.0,0.5677598891691849
2025-01-02 03:00:00,0.0,0.48043054122094175
2025-01-02 03:15:00,0.0,0.7089197440154982
2025-01-02 03:30:00,0.0,0.7787179135979123
2025-01-02 03:45:00,0.0,0.6161914566904747
2025-01-02 04:00:00,0.0,0.7547491706874432
2025-01-02 04:15:00,0.0,0.7329379841761114
2025-01-02 04:30:00,0.0,0.6291249793195477
2025-01-02 04:45:00,0.0,0.45359447031749267
2025-01-02 05:00:00,0.0,0.5969635525333825
2025-01-02 05:15:00,0.0,0.40059185409310283
2025-01-02 05:30:00,0.0,0.4534747114159452
2025-01-02 05:45:00,0.0,0.6409548955631061
2025-01-02 06:00:00,0.0,1.130703482439792
2025-01-02 06:15:00,0.38176087636980255,1.7203903448019517
2025-01-02 06:30:00,0.1383688003777413,1.1323195180767667
2025-01-02 06:45:00,0.790861737003471,0.931030442076276
2025-01-02 07:00:00,0.838259242957498,1.6851347884002918
2025-01-02 07:15:00,1.4985463046225445,1.312207849290369
2025-01-02 07:30:00,1.789897177731835,1.3382677030179781
2025-01-02 07:45:00,1.8193474834780854,1.3143750990291874
2025-01-02 08:00:00,2.0477189827899247,1.371745329557006
2025-01-02 08:15:00,2.298878677464713,0.47560393167316856
2025-01-02 08:30:00,2.9386864935396804,0.6924349868197874
2025-01-02 08:45:00,3.191310699939782,0.4636311499235163
2025-01-02 09:00:00,3.286499705948356,0.7567734883612838
2025-01-02 09:15:00,3.3373913477698687,0.4441586517387666
2025-01-02 09:30:00,2.899083694294733,0.5453959179427379
2025-01-02 09:45:00,4.195510801614292,0.5128452360098252
2025-01-02 10:00:00,3.339116333078757,0.7548295188379734
2025-01-02 10:15:00,4.027380878713587,0.5053330877997118
2025-01-02 10:30:00,4.288261994513004,0.5282883030506594
2025-01-02 10:45:00,4.7238901095914185,0.4268837375452176
2025-01-02 11:00:00,4.216043876841437,0.4158565730799707
2025-01-02 11:15:00,4.154163501197455,0.561569664951836
2025-01-02 11:30:00,4.934194376683737,0.7876907029624955
2025-01-02 11:45:00,4.999621270569065,0.55927510213383
2025-01-02 12:00:00,4.550827432384796,0.5381522769317302
2025-01-02 12:15:00,4.906390832337547,0.5617397837458515
2025-01-02 12:30:00,5.199494856256527,0.6649712955949767
2025-01-02 12:45:00,4.286385462223279,0.5478440410627343
2025-01-02 13:00:00,5.002941008176694,0.5419093285387157
2025-01-02 13:15:00,4.693224595098624,0.4847762076564875
2025-01-02 13:30:00,5.712650296649368,0.702497377509324
2025-01-02 13:45:00,4.654949669122247,0.6241009356483269
2025-01-02 14:00:00,4.7028615735578905,0.5832356726130541
2025-01-02 14:15:00,4.635591839327392,0.42720449999381976
2025-01-02 14:30:00,4.882430111528658,0.5164725808974224
2025-01-02 14:45:00,4.9706187705884926,0.4010027407234881
2025-01-02 15:00:00,4.928316779229983,0.4816805419882801
2025-01-02 15:15:00,4.223198116426197,0.7231775926426827
2025-01-02 15:30:00,4.007764008856458,0.6795355783061388
2025-01-02 15:45:00,3.8287418020520003,0.4090741431306757
2025-01-02 16:00:00,3.6153829946298415,0.4557354174080468
2025-01-02 16:15:00,3.5267254793137273,0.7420756639263111
2025-01-02 16:30:00,3.371364859770376,0.4391285339747481
2025-01-02 16:45:00,3.2669753995676194,0.5902794211500648
2025-01-02 17:00:00,3.599243388662273,1.4793996716054019
2025-01-02 17:15:00,2.8540176173450247,1.5248371407162795
2025-01-02 17:30:00,2.640446273589964,1.5909248278321007
2025-01-02 17:45:00,2.517873537167986,1.6968406827356695
2025-01-02 18:00:00,2.1132216697052537,0.964379141543408
2025-01-02 18:15:00,1.990627637309148,1.1070859926146142
2025-01-02 18:30:00,1.8493123416859467,0.9252755197652012
2025-01-02 18:45:00,1.0663789172253193,0.8243047753236106
2025-01-02 19:00:00,1.142678472792688,1.1663947802841876
2025-01-02 19:15:00,0.8004148253019512,1.0671092224551975
2025-01-02 19:30:00,0.607043057549994,1.0938848953483513
2025-01-02 19:45:00,0.6811085687299926,1.7943883959350388
2025-01-02 20:00:00,0.0,1.6887190163537211
2025-01-02 20:15:00,0.0,1.0575928959408287
2025-01-02 20:30:00,0.0,1.56064457851685
2025-01-02 20:45:00,0.0,1.4103200769287534
2025-01-02 21:00:00,0.0,1.0307370170853534
2025-01-02 21:15:00,0.0,0.6268057053324874
2025-01-02 21:30:00,0.0,0.735640976629728
2025-01-02 21:45:00,0.0,0.6430671621029604
2025-01-02 22:00:00,0.0,0.49985778896778355
2025-01-02 22:15:00,0.0,0.5851249275974797
2025-01-02 22:30:00,0.0,0.7427549215081979
2025-01-02 22:45:00,0.0,0.5523984516627205
2025-01-02 23:00:00,0.0,0.7801009140012212
2025-01-02 23:15:00,0.0,0.5599187941574177
2025-01-02 23:30:00,0.0,0.6673732304112501
2025-01-02 23:45:00,0.0,0.5059547032042789
2025-01-03 00:00:00,0.0,0.46408203828985845
2025-01-03 00:15:00,0.0,0.66772332904696
2025-01-03 00:30:00,0.0,0.4462578567778957
2025-01-03 00:45:00,0.0,0.576054490550534
2025-01-03 01:00:00,0.0,0.7513602006941364
2025-01-03 01:15:00,0.0,0.4493192418931742
2025-01-03 01:30:00,0.0,0.6343531545082002
2025-01-03 01:45:00,0.0,0.4732399506855055
2025-01-03 02:00:00,0.0,0.5219112689969785
2025-01-03 02:15:00,0.0,0.41615519763020586
2025-01-03 02:30:00,0.0,0.7892869568911707
2025-01-03 02:45:00,0.0,0.4268813851788971
2025-01-03 03:00:00,0.0,0.41506787502961345
2025-01-03 03:15:00,0.0,0.7508007965616919
2025-01-03 03:30:00,0.0,0.4211196770191505
2025-01-03 03:45:00,0.0,0.7697888759374485
2025-01-03 04:00:00,0.0,0.6052317143354073
2025-01-03 04:15:00,0.0,0.4181586164045964
2025-01-03 04:30:00,0.0,0.5654506509664825
2025-01-03 04:45:00,0.0,0.6742492330885184
2025-01-03 05:00:00,0.0,0.6143349811410694
2025-01-03 05:15:00,0.0,0.5587796203118163
2025-01-03 05:30:00,0.0,0.44689869893045053
2025-01-03 05:45:00,0.0,0.7948741032156872
2025-01-03 06:00:00,0.016088239700339162,1.096744693293191
2025-01-03 06:15:00,1.1219041354596522,1.2359127947876747
2025-01-03 06:30:00,0.571159778572735,1.404397363297243
2025-01-03 06:45:00,0.19535030059354275,1.5277884100997643
2025-01-03 07:00:00,1.3534871906017418,1.646977505176664
2025-01-03 07:15:00,1.0556757190186015,1.6351766833395016
2025-01-03 07:30:00,1.6322921682670597,1.0766054699755878
2025-01-03 07:45:00,2.2678669892798102,1.0647219496255587
2025-01-03 08:00:00,2.209035246236078,1.0266997161625364
2025-01-03 08:15:00,2.2221247764337106,0.6524847277181176
2025-01-03 08:30:00,2.6987197128958247,0.7853799983755925
2025-01-03 08:45:00,3.0681499856878656,0.4068567949520588
2025-01-03 09:00:00,3.4046939503718208,0.5015012678360521
2025-01-03 09:15:00,3.2607704293265805,0.7828971654795571
2025-01-03 09:30:00,3.2765138287788993,0.6114358355361202
2025-01-03 09:45:00,3.923338206152337,0.4855134508202947
2025-01-03 10:00:00,3.7043335134778603,0.5970915970764954
2025-01-03 10:15:00,4.278903570349163,0.5712518422305313
2025-01-03 10:30:00,4.42785192183268,0.6237008827379602
2025-01-03 10:45:00,3.845519250062713,0.47891445569939833
2025-01-03 11:00:00,4.600053687816083,0.4519605550865914
2025-01-03 11:15:00,4.981178835245027,0.7342258742873315
2025-01-03 11:30:00,4.23538400441034,0.5969025118207933
2025-01-03 11:45:00,4.662082781844184,0.4985459486150813
2025-01-03 12:00:00,4.991971778328445,0.7206114342121568
2025-01-03 12:15:00,4.710491845270427,0.4220878398484534
2025-01-03 12:30:00,4.6833535446739,0.685471128841735
2025-01-03 12:45:00,4.609694857495288,0.5556990181387147
2025-01-03 13:00:00,4.6218461110055244,0.7463898874649582
2025-01-03 13:15:00,4.717595822853687,0.6603100825232209
2025-01-03 13:30:00,5.217605684660085,0.6186993674870236
2025-01-03 13:45:00,4.708108340451858,0.7830563234438161
2025-01-03 14:00:00,4.773461220338054,0.5664500677093864
2025-01-03 14:15:00,4.33304111485052,0.5542620594158183
2025-01-03 14:30:00,4.515523318895121,0.6482169652577094
2025-01-03 14:45:00,4.623387250241312,0.7735919928781714
2025-01-03 15:00:00,4.6605582265735785,0.5867563057416141
2025-01-03 15:15:00,4.675166499152378,0.6779687855583059
2025-01-03 15:30:00,4.229022894986392,0.6180927356812356
2025-01-03 15:45:00,4.185175782874867,0.5056026051151329
2025-01-03 16:00:00,4.199113040965868,0.747539628066346
2025-01-03 16:15:00,3.6263610562298205,0.5759780077967436
2025-01-03 16:30:00,3.4222403643836445,0.6165705082628565
2025-01-03 16:45:00,3.682670058644545,0.5337597247384621
2025-01-03 17:00:00,3.1573171632965287,0.9375872925620161
2025-01-03 17:15:00,2.9120277341353984,1.1067718892434069
2025-01-03 17:30:00,2.8508304550482255,0.9145944574213947
2025-01-03 17:45:00,2.4574405616110506,1.7259513604206422
2025-01-03 18:00:00,2.146274056874834,0.9866467035587763
2025-01-03 18:15:00,2.2754180155594694,1.1067380028384592
2025-01-03 18:30:00,1.5359537008198612,0.9811400969756545
2025-01-03 18:45:00,1.497379714243336,1.7374321605155096
2025-01-03 19:00:00,0.4335402890148746,1.0764816917905908
2025-01-03 19:15:00,0.8979451302207995,1.1892652868127322
2025-01-03 19:30:00,0.9914928165903563,1.207037059899831
2025-01-03 19:45:00,0.2564006747965883,1.3142910076267715
2025-01-03 20:00:00,0.0,1.1808767611275166
2025-01-03 20:15:00,0.0,1.0985781536385093
2025-01-03 20:30:00,0.0,1.128830950392401
2025-01-03 20:45:00,0.0,1.6688101730292184
2025-01-03 21:00:00,0.0,1.4617617060828125
2025-01-03 21:15:00,0.0,0.7645429123799867
2025-01-03 21:30:00,0.0,0.5647505044010226
2025-01-03 21:45:00,0.0,0.5846671519550777
2025-01-03 22:00:00,0.0,0.6088931126055239
2025-01-03 22:15:00,0.0,0.4860485254507635
2025-01-03 22:30:00,0.0,0.7656072902671516
2025-01-03 22:45:00,0.0,0.44403513778582127
2025-01-03 23:00:00,0.0,0.5395057390492378
2025-01-03 23:15:00,0.0,0.7502419293106357
2025-01-03 23:30:00,0.0,0.4875866213454794
2025-01-03 23:45:00,0.0,0.6839333855483718
2025-01-04 00:00:00,0.0,0.6333803752895215
2025-01-04 00:15:00,0.0,0.5150825236247645
2025-01-04 00:30:00,0.0,0.5315883374741954
2025-01-04 00:45:00,0.0,0.4400207388910226
2025-01-04 01:00:00,0.0,0.4815999378317465
2025-01-04 01:15:00,0.0,0.5669154854690293
2025-01-04 01:30:00,0.0,0.5421978791772613
2025-01-04 01:45:00,0.0,0.4525543909769768
2025-01-04 02:00:00,0.0,0.5280529884583607
2025-01-04 02:15:00,0.0,0.7517617568101314
2025-01-04 02:30:00,0.0,0.6194948765943189
2025-01-04 02:45:00,0.0,0.45057814751953523
2025-01-04 03:00:00,0.0,0.6892628057813583
2025-01-04 03:15:00,0.0,0.7461668863360673
2025-01-04 03:30:00,0.0,0.5084511596548167
2025-01-04 03:45:00,0.0,0.43734954133748116
2025-01-04 04:00:00,0.0,0.6143541668860977
2025-01-04 04:15:00,0.0,0.4302811044290683
2025-01-04 04:30:00,0.0,0.7566433064914655
2025-01-04 04:45:00,0.0,0.705277473397216
2025-01-04 05:00:00,0.0,0.4648548436012345
2025-01-04 05:15:00,0.0,0.7581226382808983
2025-01-04 05:30:00,0.0,0.45894450907087514
2025-01-04 05:45:00,0.0,0.5828434031753671
2025-01-04 06:00:00,0.0,1.7252429736616348
2025-01-04 06:15:00,0.4742386357945697,1.272400982069208
2025-01-04 06:30:00,0.2848799792234423,1.103355366350693
2025-01-04 06:45:00,1.117308223793759,1.7170214566026194
2025-01-04 07:00:00,0.8644645103742944,1.4804285337496201
2025-01-04 07:15:00,0.7350433926362738,1.259378075007665
2025-01-04 07:30:00,1.7470565212616103,1.596457115932778
2025-01-04 07:45:00,1.427617373336191,0.8415083042990705
2025-01-04 08:00:00,2.348119857154129,1.0681199650902475
2025-01-04 08:15:00,2.085103504021333,0.6689151519053138
2025-01-04 08:30:00,2.720978884119484,0.7112823600424467
2025-01-04 08:45:00,3.0903578860165717,0.7028447888317249
2025-01-04 09:00:00,3.5095875096533153,0.543179988271402
2025-01-04 09:15:00,3.052493617776401,0.7481486639664572
2025-01-04 09:30:00,3.632442529474722,0.6002764688350866
2025-01-04 09:45:00,3.563754731825473,0.722319741734464
2025-01-04 10:00:00,4.2918084303136315,0.4539853385329165
2025-01-04 10:15:00,4.387870247459227,0.7099763478264585
2025-01-04 10:30:00,4.0513105425513345,0.6923254085965675
2025-01-04 10:45:00,4.033988470163568,0.49424572719683285
2025-01-04 11:00:00,4.555763080912246,0.4945921867880231
2025-01-04 11:15:00,4.781777261399785,0.7440200833320196
2025-01-04 11:30:00,4.986975412972859,0.46716214012714186
2025-01-04 11:45:00,5.34830994786387,0.7221481119680615
2025-01-04 12:00:00,4.788730944684279,0.620773412678566
